time,open,high,low,close,volume
2024-03-15 05:35:00+00:00,1.08744,1.08744,1.08737,1.08739,204
2024-03-15 05:40:00+00:00,1.08739,1.08741,1.08732,1.08735,267
2024-03-15 05:45:00+00:00,1.08735,1.08752,1.08732,1.08744,327
2024-03-15 05:50:00+00:00,1.08744,1.08766,1.08744,1.08758,434
2024-03-15 05:55:00+00:00,1.08758,1.08771,1.08757,1.08769,362
2024-03-15 06:00:00+00:00,1.08769,1.0877,1.08754,1.08766,576
2024-03-15 06:05:00+00:00,1.08766,1.08778,1.08764,1.08777,446
2024-03-15 06:10:00+00:00,1.08777,1.08778,1.08766,1.08772,350
2024-03-15 06:15:00+00:00,1.08772,1.08781,1.0877,1.08779,512
2024-03-15 06:20:00+00:00,1.08779,1.08788,1.08777,1.08783,464
2024-03-15 06:25:00+00:00,1.08783,1.08786,1.08777,1.08782,322
2024-03-15 06:30:00+00:00,1.08782,1.08783,1.08759,1.0877,383
2024-03-15 06:35:00+00:00,1.0877,1.0878,1.08768,1.08774,381
2024-03-15 06:40:00+00:00,1.08774,1.08777,1.08768,1.08772,331
2024-03-15 06:45:00+00:00,1.08772,1.08787,1.08766,1.0878,438
2024-03-15 06:50:00+00:00,1.0878,1.08806,1.08777,1.08795,829
2024-03-15 06:55:00+00:00,1.08795,1.08797,1.08783,1.08797,578
2024-03-15 07:00:00+00:00,1.08797,1.08805,1.08784,1.08797,679
2024-03-15 07:05:00+00:00,1.08797,1.08817,1.08797,1.0881,670
2024-03-15 07:10:00+00:00,1.0881,1.08812,1.08789,1.08805,475
2024-03-15 07:15:00+00:00,1.08805,1.08813,1.08795,1.08809,486
2024-03-15 07:20:00+00:00,1.08809,1.08818,1.08803,1.08805,487
2024-03-15 07:25:00+00:00,1.08805,1.08822,1.08803,1.08816,501
2024-03-15 07:30:00+00:00,1.08816,1.0883,1.08809,1.08824,583
2024-03-15 07:35:00+00:00,1.08824,1.08833,1.0882,1.08829,430
2024-03-15 07:40:00+00:00,1.08829,1.08836,1.08816,1.08817,412
2024-03-15 07:45:00+00:00,1.08817,1.08848,1.08816,1.0884,538
2024-03-15 07:50:00+00:00,1.0884,1.08846,1.08826,1.08829,531
2024-03-15 07:55:00+00:00,1.08829,1.08829,1.08787,1.08808,824
2024-03-15 08:00:00+00:00,1.08808,1.08826,1.08782,1.08783,968
2024-03-15 08:05:00+00:00,1.08783,1.08809,1.08779,1.08809,854
2024-03-15 08:10:00+00:00,1.08809,1.08817,1.08792,1.08797,824
2024-03-15 08:15:00+00:00,1.08797,1.088,1.08779,1.08799,984
2024-03-15 08:20:00+00:00,1.08799,1.08833,1.08798,1.08818,719
2024-03-15 08:25:00+00:00,1.08818,1.08842,1.08816,1.08842,656
2024-03-15 08:30:00+00:00,1.08842,1.08867,1.08827,1.08862,741
2024-03-15 08:35:00+00:00,1.08862,1.08867,1.08819,1.08834,916
2024-03-15 08:40:00+00:00,1.08834,1.08864,1.08833,1.08851,625
2024-03-15 08:45:00+00:00,1.08851,1.08852,1.08825,1.08829,863
2024-03-15 08:50:00+00:00,1.08829,1.08847,1.08823,1.08843,532
2024-03-15 08:55:00+00:00,1.08843,1.08843,1.08823,1.08828,671
2024-03-15 09:00:00+00:00,1.08828,1.08842,1.08824,1.08838,692
2024-03-15 09:05:00+00:00,1.08838,1.08872,1.08834,1.08868,585
2024-03-15 09:10:00+00:00,1.08868,1.08882,1.08858,1.08865,716
2024-03-15 09:15:00+00:00,1.08865,1.08875,1.08852,1.08874,513
2024-03-15 09:20:00+00:00,1.08874,1.08893,1.08867,1.08887,476
2024-03-15 09:25:00+00:00,1.08887,1.08892,1.08878,1.0888,467
2024-03-15 09:30:00+00:00,1.0888,1.08901,1.08869,1.08899,601
2024-03-15 09:35:00+00:00,1.08899,1.089,1.08879,1.08891,607
2024-03-15 09:40:00+00:00,1.08891,1.08895,1.08877,1.08895,458
2024-03-15 09:45:00+00:00,1.08895,1.08944,1.08892,1.08944,608
2024-03-15 09:50:00+00:00,1.08944,1.08983,1.08926,1.08982,846
2024-03-15 09:55:00+00:00,1.08982,1.08995,1.08979,1.0898,962
2024-03-15 10:00:00+00:00,1.0898,1.08995,1.08969,1.08989,880
2024-03-15 10:05:00+00:00,1.08989,1.08996,1.08981,1.08982,632
2024-03-15 10:10:00+00:00,1.08982,1.08997,1.08964,1.08964,563
2024-03-15 10:15:00+00:00,1.08964,1.08964,1.08931,1.08955,689
2024-03-15 10:20:00+00:00,1.08955,1.08964,1.08946,1.0895,352
2024-03-15 10:25:00+00:00,1.0895,1.08955,1.08937,1.08944,373
2024-03-15 10:30:00+00:00,1.08944,1.08948,1.08924,1.08925,485
2024-03-15 10:35:00+00:00,1.08925,1.08929,1.08897,1.089,497
2024-03-15 10:40:00+00:00,1.089,1.08912,1.08899,1.089,390
2024-03-15 10:45:00+00:00,1.089,1.08903,1.0889,1.08898,418
2024-03-15 10:50:00+00:00,1.08898,1.08917,1.08898,1.0891,418
2024-03-15 10:55:00+00:00,1.0891,1.08918,1.08902,1.0891,394
2024-03-15 11:00:00+00:00,1.0891,1.08912,1.08892,1.08909,488
2024-03-15 11:05:00+00:00,1.08909,1.08911,1.08892,1.08896,369
2024-03-15 11:10:00+00:00,1.08896,1.08897,1.08882,1.08888,522
2024-03-15 11:15:00+00:00,1.08888,1.08894,1.08878,1.08879,321
2024-03-15 11:20:00+00:00,1.08879,1.08886,1.08869,1.08873,260
2024-03-15 11:25:00+00:00,1.08873,1.08883,1.08867,1.08879,320
2024-03-15 11:30:00+00:00,1.08879,1.0889,1.08872,1.08889,407
2024-03-15 11:35:00+00:00,1.08889,1.08914,1.08888,1.08913,508
2024-03-15 11:40:00+00:00,1.08913,1.0895,1.08908,1.08948,534
2024-03-15 11:45:00+00:00,1.08948,1.08964,1.08933,1.0896,366
2024-03-15 11:50:00+00:00,1.0896,1.0896,1.08936,1.08939,321
2024-03-15 11:55:00+00:00,1.08939,1.08945,1.08936,1.08936,527
2024-03-15 12:00:00+00:00,1.08936,1.08941,1.08915,1.08917,734
2024-03-15 12:05:00+00:00,1.08917,1.08918,1.0889,1.08897,764
2024-03-15 12:10:00+00:00,1.08897,1.08927,1.08896,1.08918,612
2024-03-15 12:15:00+00:00,1.08918,1.08934,1.08907,1.08923,718
2024-03-15 12:20:00+00:00,1.08923,1.08937,1.08904,1.0891,875
2024-03-15 12:25:00+00:00,1.0891,1.08916,1.08892,1.08897,787
2024-03-15 12:30:00+00:00,1.08897,1.08943,1.08877,1.08894,1913
2024-03-15 12:35:00+00:00,1.08894,1.08895,1.08871,1.08874,1063
2024-03-15 12:40:00+00:00,1.08874,1.08884,1.08855,1.08859,1248
2024-03-15 12:45:00+00:00,1.08859,1.08883,1.08842,1.08883,1333
2024-03-15 12:50:00+00:00,1.08883,1.08901,1.08876,1.08901,1138
2024-03-15 12:55:00+00:00,1.08901,1.08901,1.08863,1.08872,1405
2024-03-15 13:00:00+00:00,1.08872,1.08915,1.08871,1.08913,1191
2024-03-15 13:05:00+00:00,1.08913,1.08932,1.08911,1.08913,1018
2024-03-15 13:10:00+00:00,1.08913,1.0894,1.08911,1.08929,893
2024-03-15 13:15:00+00:00,1.08929,1.08947,1.08925,1.08929,1063
2024-03-15 13:20:00+00:00,1.08929,1.08934,1.08867,1.08871,1180
2024-03-15 13:25:00+00:00,1.08871,1.08874,1.0884,1.08844,1655
2024-03-15 13:30:00+00:00,1.08844,1.08876,1.08832,1.08864,2053
2024-03-15 13:35:00+00:00,1.08864,1.08907,1.08864,1.08875,1658
2024-03-15 13:40:00+00:00,1.08875,1.08915,1.08866,1.08867,1410
2024-03-15 13:45:00+00:00,1.08867,1.08878,1.08843,1.08849,1604
2024-03-15 13:50:00+00:00,1.08849,1.08889,1.08847,1.08889,1384
2024-03-15 13:55:00+00:00,1.08889,1.08899,1.08851,1.08862,958
2024-03-15 14:00:00+00:00,1.08862,1.08912,1.08856,1.08899,1646
2024-03-15 14:05:00+00:00,1.08899,1.089,1.08842,1.08872,1533
2024-03-15 14:10:00+00:00,1.08872,1.08927,1.08869,1.08917,1794
2024-03-15 14:15:00+00:00,1.08917,1.08944,1.08915,1.08929,1274
2024-03-15 14:20:00+00:00,1.08929,1.08943,1.08894,1.08902,1313
2024-03-15 14:25:00+00:00,1.08902,1.08918,1.08872,1.0888,1267
2024-03-15 14:30:00+00:00,1.0888,1.08908,1.08875,1.08896,1135
2024-03-15 14:35:00+00:00,1.08896,1.08924,1.08879,1.08907,1440
2024-03-15 14:40:00+00:00,1.08907,1.08914,1.08876,1.08881,1199
2024-03-15 14:45:00+00:00,1.08881,1.08905,1.08864,1.08904,928
2024-03-15 14:50:00+00:00,1.08904,1.08915,1.0889,1.08895,1449
2024-03-15 14:55:00+00:00,1.08895,1.08903,1.08873,1.0888,1148
2024-03-15 15:00:00+00:00,1.0888,1.08884,1.08862,1.08874,982
2024-03-15 15:05:00+00:00,1.08874,1.0889,1.08861,1.08863,785
2024-03-15 15:10:00+00:00,1.08863,1.08878,1.08857,1.08866,763
2024-03-15 15:15:00+00:00,1.08866,1.08885,1.08856,1.08859,794
2024-03-15 15:20:00+00:00,1.08859,1.08862,1.08841,1.08861,703
2024-03-15 15:25:00+00:00,1.08861,1.08874,1.08858,1.08871,686
2024-03-15 15:30:00+00:00,1.08871,1.08874,1.0886,1.08869,847
2024-03-15 15:35:00+00:00,1.08869,1.08879,1.08861,1.08868,946
2024-03-15 15:40:00+00:00,1.08868,1.08869,1.08846,1.0886,642
2024-03-15 15:45:00+00:00,1.0886,1.0886,1.08814,1.08818,819
2024-03-15 15:50:00+00:00,1.08818,1.08875,1.08812,1.08865,908
2024-03-15 15:55:00+00:00,1.08865,1.08883,1.08844,1.08876,1073
2024-03-15 16:00:00+00:00,1.08876,1.08879,1.08836,1.08841,1074
2024-03-15 16:05:00+00:00,1.08841,1.08882,1.08836,1.08879,748
2024-03-15 16:10:00+00:00,1.08879,1.08886,1.08865,1.0888,807
2024-03-15 16:15:00+00:00,1.0888,1.08895,1.08869,1.08873,794
2024-03-15 16:20:00+00:00,1.08873,1.08895,1.08873,1.08879,757
2024-03-15 16:25:00+00:00,1.08879,1.08889,1.08873,1.08884,813
2024-03-15 16:30:00+00:00,1.08884,1.08896,1.08867,1.08869,1103
2024-03-15 16:35:00+00:00,1.08869,1.08879,1.08859,1.0887,807
2024-03-15 16:40:00+00:00,1.0887,1.0889,1.08865,1.0887,784
2024-03-15 16:45:00+00:00,1.0887,1.08899,1.08869,1.08884,820
2024-03-15 16:50:00+00:00,1.08884,1.08893,1.08868,1.08868,987
2024-03-15 16:55:00+00:00,1.08868,1.08877,1.08856,1.08858,733
2024-03-15 17:00:00+00:00,1.08858,1.08871,1.08853,1.08854,811
2024-03-15 17:05:00+00:00,1.08854,1.08879,1.08851,1.08864,740
2024-03-15 17:10:00+00:00,1.08864,1.08869,1.08847,1.08848,667
2024-03-15 17:15:00+00:00,1.08848,1.08852,1.08839,1.08841,573
2024-03-15 17:20:00+00:00,1.08841,1.08878,1.08841,1.08867,673
2024-03-15 17:25:00+00:00,1.08867,1.08874,1.08837,1.0885,687
2024-03-15 17:30:00+00:00,1.0885,1.0886,1.08836,1.0885,557
2024-03-15 17:35:00+00:00,1.0885,1.08858,1.08839,1.08854,493
2024-03-15 17:40:00+00:00,1.08854,1.08854,1.08837,1.08844,649
2024-03-15 17:45:00+00:00,1.08844,1.08849,1.08836,1.08844,672
2024-03-15 17:50:00+00:00,1.08844,1.08856,1.08842,1.08845,507
2024-03-15 17:55:00+00:00,1.08845,1.08849,1.08833,1.08838,638
2024-03-15 18:00:00+00:00,1.08838,1.08873,1.08837,1.08871,672
2024-03-15 18:05:00+00:00,1.08871,1.08873,1.08862,1.0887,566
2024-03-15 18:10:00+00:00,1.0887,1.08872,1.08849,1.08853,495
2024-03-15 18:15:00+00:00,1.08853,1.08861,1.08848,1.08853,473
2024-03-15 18:20:00+00:00,1.08853,1.08869,1.08853,1.08857,608
2024-03-15 18:25:00+00:00,1.08857,1.08864,1.08851,1.08864,493
2024-03-15 18:30:00+00:00,1.08864,1.08892,1.08862,1.08884,830
2024-03-15 18:35:00+00:00,1.08884,1.08895,1.08877,1.08887,371
2024-03-15 18:40:00+00:00,1.08887,1.08909,1.08883,1.08897,337
2024-03-15 18:45:00+00:00,1.08897,1.08897,1.08877,1.08882,376
2024-03-15 18:50:00+00:00,1.08882,1.089,1.08882,1.08896,528
2024-03-15 18:55:00+00:00,1.08896,1.08911,1.08893,1.08902,721
2024-03-15 19:00:00+00:00,1.08902,1.08904,1.08885,1.08895,380
2024-03-15 19:05:00+00:00,1.08895,1.08902,1.08889,1.08894,181
2024-03-15 19:10:00+00:00,1.08894,1.08912,1.08889,1.08908,254
2024-03-15 19:15:00+00:00,1.08908,1.08909,1.08896,1.08904,229
2024-03-15 19:20:00+00:00,1.08904,1.08909,1.08894,1.08899,354
2024-03-15 19:25:00+00:00,1.08899,1.08915,1.08899,1.0891,591
2024-03-15 19:30:00+00:00,1.0891,1.08913,1.08897,1.08899,715
2024-03-15 19:35:00+00:00,1.08899,1.0891,1.08899,1.08904,669
2024-03-15 19:40:00+00:00,1.08904,1.08904,1.08892,1.08894,580
2024-03-15 19:45:00+00:00,1.08894,1.08897,1.08881,1.08894,630
2024-03-15 19:50:00+00:00,1.08894,1.08894,1.08869,1.08874,555
2024-03-15 19:55:00+00:00,1.08874,1.08895,1.08874,1.08893,577
2024-03-15 20:00:00+00:00,1.08893,1.08897,1.08889,1.08891,336
2024-03-15 20:05:00+00:00,1.08891,1.08894,1.08881,1.08881,124
2024-03-15 20:10:00+00:00,1.08881,1.08882,1.08876,1.08882,134
2024-03-15 20:15:00+00:00,1.08882,1.08882,1.08869,1.0887,153
2024-03-15 20:20:00+00:00,1.0887,1.08879,1.08868,1.08879,123
2024-03-15 20:25:00+00:00,1.08879,1.0889,1.08877,1.0889,136
2024-03-15 20:30:00+00:00,1.0889,1.08901,1.08889,1.08893,114
2024-03-15 20:35:00+00:00,1.08893,1.08895,1.08891,1.08893,68
2024-03-15 20:40:00+00:00,1.08893,1.08894,1.08886,1.08893,80
2024-03-15 20:45:00+00:00,1.08893,1.08898,1.08886,1.08893,285
2024-03-15 20:50:00+00:00,1.08893,1.08895,1.0888,1.08883,283
2024-03-15 20:55:00+00:00,1.08883,1.08884,1.0886,1.08875,221
2024-03-17 21:00:00+00:00,1.08901,1.08901,1.0889,1.0889,3
2024-03-17 21:05:00+00:00,1.0889,1.08902,1.0889,1.08893,32
2024-03-17 21:10:00+00:00,1.08893,1.08902,1.08814,1.08823,134
2024-03-17 21:15:00+00:00,1.08823,1.08874,1.08803,1.0886,218
2024-03-17 21:20:00+00:00,1.0886,1.0889,1.08847,1.0889,113
2024-03-17 21:25:00+00:00,1.0889,1.0889,1.08873,1.0888,267
2024-03-17 21:30:00+00:00,1.0888,1.08891,1.08852,1.08885,239
2024-03-17 21:35:00+00:00,1.08885,1.08899,1.08883,1.08898,45
2024-03-17 21:40:00+00:00,1.08898,1.08898,1.08879,1.08885,5
2024-03-17 21:45:00+00:00,1.08885,1.08898,1.08885,1.08897,5
2024-03-17 21:50:00+00:00,1.08897,1.08899,1.08878,1.08895,24
2024-03-17 21:55:00+00:00,1.08895,1.08896,1.08883,1.08883,15
2024-03-17 22:00:00+00:00,1.08883,1.08906,1.08883,1.08902,240
2024-03-17 22:05:00+00:00,1.08902,1.08908,1.08896,1.08908,84
2024-03-17 22:10:00+00:00,1.08908,1.08912,1.08896,1.08896,101
2024-03-17 22:15:00+00:00,1.08896,1.08897,1.0888,1.0888,125
2024-03-17 22:20:00+00:00,1.0888,1.08886,1.0888,1.08882,74
2024-03-17 22:25:00+00:00,1.08882,1.08884,1.08877,1.08878,105
2024-03-17 22:30:00+00:00,1.08878,1.08881,1.08873,1.08879,241
2024-03-17 22:35:00+00:00,1.08879,1.0888,1.08868,1.08871,165
2024-03-17 22:40:00+00:00,1.08871,1.08876,1.08868,1.08872,184
2024-03-17 22:45:00+00:00,1.08872,1.08879,1.08864,1.08864,196
2024-03-17 22:50:00+00:00,1.08864,1.08876,1.08864,1.08871,259
2024-03-17 22:55:00+00:00,1.08871,1.08872,1.0886,1.08865,238
2024-03-17 23:00:00+00:00,1.08865,1.08866,1.08852,1.08853,209
2024-03-17 23:05:00+00:00,1.08853,1.08854,1.08843,1.0885,360
2024-03-17 23:10:00+00:00,1.0885,1.08851,1.08841,1.08842,355
2024-03-17 23:15:00+00:00,1.08842,1.08846,1.08836,1.0884,419
2024-03-17 23:20:00+00:00,1.0884,1.08847,1.08836,1.08843,361
2024-03-17 23:25:00+00:00,1.08843,1.08847,1.08825,1.08829,410
2024-03-17 23:30:00+00:00,1.08829,1.08835,1.08827,1.08829,298
2024-03-17 23:35:00+00:00,1.08829,1.0883,1.08823,1.08825,253
2024-03-17 23:40:00+00:00,1.08825,1.08825,1.08817,1.08819,186
2024-03-17 23:45:00+00:00,1.08819,1.08834,1.08817,1.08833,400
2024-03-17 23:50:00+00:00,1.08833,1.08836,1.08819,1.08819,319
2024-03-17 23:55:00+00:00,1.08819,1.08836,1.08818,1.08834,228
2024-03-18 00:00:00+00:00,1.08834,1.08844,1.08816,1.08816,474
2024-03-18 00:05:00+00:00,1.08816,1.08816,1.08805,1.0881,132
2024-03-18 00:10:00+00:00,1.0881,1.0884,1.08809,1.08837,285
2024-03-18 00:15:00+00:00,1.08837,1.08859,1.08834,1.08855,270
2024-03-18 00:20:00+00:00,1.08855,1.08859,1.08847,1.08859,187
2024-03-18 00:25:00+00:00,1.08859,1.0887,1.08857,1.08865,171
2024-03-18 00:30:00+00:00,1.08865,1.08871,1.08861,1.08871,136
2024-03-18 00:35:00+00:00,1.08871,1.08872,1.0886,1.08861,124
2024-03-18 00:40:00+00:00,1.08861,1.08861,1.08853,1.0886,171
2024-03-18 00:45:00+00:00,1.0886,1.08866,1.08854,1.08856,228
2024-03-18 00:50:00+00:00,1.08856,1.08871,1.08853,1.08868,398
2024-03-18 00:55:00+00:00,1.08868,1.08882,1.08852,1.08853,319
2024-03-18 01:00:00+00:00,1.08853,1.08859,1.08846,1.08854,276
2024-03-18 01:05:00+00:00,1.08854,1.08864,1.08852,1.08854,224
2024-03-18 01:10:00+00:00,1.08854,1.08864,1.08853,1.08864,275
2024-03-18 01:15:00+00:00,1.08864,1.08864,1.08843,1.08843,299
2024-03-18 01:20:00+00:00,1.08843,1.08845,1.08833,1.08844,288
2024-03-18 01:25:00+00:00,1.08844,1.08845,1.08828,1.08838,257
2024-03-18 01:30:00+00:00,1.08838,1.0886,1.08838,1.08855,517
2024-03-18 01:35:00+00:00,1.08855,1.08873,1.08853,1.08859,477
2024-03-18 01:40:00+00:00,1.08859,1.08871,1.08851,1.08871,267
2024-03-18 01:45:00+00:00,1.08871,1.0888,1.08862,1.0887,253
2024-03-18 01:50:00+00:00,1.0887,1.08885,1.0887,1.08885,360
2024-03-18 01:55:00+00:00,1.08885,1.089,1.08885,1.0889,202
2024-03-18 02:00:00+00:00,1.0889,1.08902,1.08889,1.0889,398
2024-03-18 02:05:00+00:00,1.0889,1.08894,1.0888,1.0889,299
2024-03-18 02:10:00+00:00,1.0889,1.08892,1.08876,1.08881,297
2024-03-18 02:15:00+00:00,1.08881,1.08886,1.08876,1.08884,322
2024-03-18 02:20:00+00:00,1.08884,1.08893,1.08876,1.08889,294
2024-03-18 02:25:00+00:00,1.08889,1.08895,1.08884,1.08894,237
2024-03-18 02:30:00+00:00,1.08894,1.08899,1.08889,1.08895,235
2024-03-18 02:35:00+00:00,1.08895,1.08902,1.08895,1.089,236
2024-03-18 02:40:00+00:00,1.089,1.08909,1.08895,1.08899,386
2024-03-18 02:45:00+00:00,1.08899,1.08909,1.08895,1.08904,345
2024-03-18 02:50:00+00:00,1.08904,1.08917,1.08901,1.08905,266
2024-03-18 02:55:00+00:00,1.08905,1.08906,1.08887,1.08891,330
2024-03-18 03:00:00+00:00,1.08891,1.08895,1.08886,1.08894,163
2024-03-18 03:05:00+00:00,1.08894,1.08898,1.0889,1.0889,173
2024-03-18 03:10:00+00:00,1.0889,1.08897,1.08887,1.08889,227
2024-03-18 03:15:00+00:00,1.08889,1.08896,1.08888,1.08895,179
2024-03-18 03:20:00+00:00,1.08895,1.08895,1.08887,1.08889,155
2024-03-18 03:25:00+00:00,1.08889,1.08893,1.08885,1.0889,144
2024-03-18 03:30:00+00:00,1.0889,1.08905,1.0889,1.08899,179
2024-03-18 03:35:00+00:00,1.08899,1.08899,1.08876,1.08879,188
2024-03-18 03:40:00+00:00,1.08879,1.08879,1.08863,1.08864,175
2024-03-18 03:45:00+00:00,1.08864,1.08865,1.08856,1.08862,216
2024-03-18 03:50:00+00:00,1.08862,1.08863,1.08853,1.08859,248
2024-03-18 03:55:00+00:00,1.08859,1.0886,1.08852,1.08853,196
2024-03-18 04:00:00+00:00,1.08853,1.08865,1.08853,1.08864,219
2024-03-18 04:05:00+00:00,1.08864,1.08865,1.08858,1.08864,172
2024-03-18 04:10:00+00:00,1.08864,1.08865,1.08858,1.08863,207
2024-03-18 04:15:00+00:00,1.08863,1.08867,1.08862,1.08863,188
2024-03-18 04:20:00+00:00,1.08863,1.0887,1.08863,1.08865,194
2024-03-18 04:25:00+00:00,1.08865,1.08865,1.08859,1.08864,211
2024-03-18 04:30:00+00:00,1.08864,1.08868,1.08859,1.08864,216
2024-03-18 04:35:00+00:00,1.08864,1.08869,1.08863,1.08869,238
2024-03-18 04:40:00+00:00,1.08869,1.08876,1.08868,1.08869,244
2024-03-18 04:45:00+00:00,1.08869,1.08874,1.08864,1.08865,211
2024-03-18 04:50:00+00:00,1.08865,1.0887,1.08862,1.08869,174
2024-03-18 04:55:00+00:00,1.08869,1.08881,1.08869,1.08875,208
2024-03-18 05:00:00+00:00,1.08875,1.08875,1.08862,1.08864,295
2024-03-18 05:05:00+00:00,1.08864,1.08874,1.08863,1.08873,164
2024-03-18 05:10:00+00:00,1.08873,1.08874,1.08858,1.08862,186
2024-03-18 05:15:00+00:00,1.08862,1.08862,1.08853,1.08859,163
2024-03-18 05:20:00+00:00,1.08859,1.0887,1.08859,1.08868,222
2024-03-18 05:25:00+00:00,1.08868,1.08875,1.08863,1.0887,294
2024-03-18 05:30:00+00:00,1.0887,1.08884,1.08868,1.08883,234
2024-03-18 05:35:00+00:00,1.08883,1.08884,1.08869,1.08874,247
2024-03-18 05:40:00+00:00,1.08874,1.08875,1.08864,1.08864,266
2024-03-18 05:45:00+00:00,1.08864,1.0888,1.08861,1.08879,232
2024-03-18 05:50:00+00:00,1.08879,1.0888,1.08874,1.08874,178
2024-03-18 05:55:00+00:00,1.08874,1.08887,1.0887,1.08871,221
2024-03-18 06:00:00+00:00,1.08871,1.08885,1.08869,1.08881,367
2024-03-18 06:05:00+00:00,1.08881,1.08893,1.0888,1.08886,286
2024-03-18 06:10:00+00:00,1.08886,1.08891,1.08881,1.08889,292
2024-03-18 06:15:00+00:00,1.08889,1.08891,1.0888,1.08881,205
2024-03-18 06:20:00+00:00,1.08881,1.08889,1.08871,1.08872,373
2024-03-18 06:25:00+00:00,1.08872,1.08888,1.08865,1.08877,570
2024-03-18 06:30:00+00:00,1.08877,1.08885,1.08875,1.08881,214
2024-03-18 06:35:00+00:00,1.08881,1.08886,1.08875,1.0888,141
2024-03-18 06:40:00+00:00,1.0888,1.08894,1.08877,1.08894,164
2024-03-18 06:45:00+00:00,1.08894,1.08894,1.08888,1.08891,198
2024-03-18 06:50:00+00:00,1.08891,1.08892,1.08869,1.08877,191
2024-03-18 06:55:00+00:00,1.08877,1.08889,1.08875,1.08889,249
2024-03-18 07:00:00+00:00,1.08889,1.08918,1.08888,1.08918,592
2024-03-18 07:05:00+00:00,1.08918,1.08936,1.08911,1.08927,746
2024-03-18 07:10:00+00:00,1.08927,1.08932,1.08911,1.08927,535
2024-03-18 07:15:00+00:00,1.08927,1.08938,1.08922,1.08937,555
2024-03-18 07:20:00+00:00,1.08937,1.08957,1.08937,1.08952,333
2024-03-18 07:25:00+00:00,1.08952,1.08956,1.08946,1.08947,411
2024-03-18 07:30:00+00:00,1.08947,1.0896,1.08942,1.08957,626
2024-03-18 07:35:00+00:00,1.08957,1.08966,1.08953,1.08953,482
2024-03-18 07:40:00+00:00,1.08953,1.08964,1.08947,1.08947,528
2024-03-18 07:45:00+00:00,1.08947,1.08949,1.08928,1.08929,500
2024-03-18 07:50:00+00:00,1.08929,1.08935,1.08923,1.08928,475
2024-03-18 07:55:00+00:00,1.08928,1.08928,1.08911,1.08924,766
2024-03-18 08:00:00+00:00,1.08924,1.0893,1.08908,1.08924,1232
2024-03-18 08:05:00+00:00,1.08924,1.08965,1.0892,1.08965,707
2024-03-18 08:10:00+00:00,1.08965,1.08968,1.08938,1.08939,667
2024-03-18 08:15:00+00:00,1.08939,1.0897,1.08924,1.0897,927
2024-03-18 08:20:00+00:00,1.0897,1.0897,1.0894,1.08964,788
2024-03-18 08:25:00+00:00,1.08964,1.08978,1.08951,1.08957,930
2024-03-18 08:30:00+00:00,1.08957,1.08961,1.08949,1.08958,707
2024-03-18 08:35:00+00:00,1.08958,1.08958,1.08923,1.08924,654
2024-03-18 08:40:00+00:00,1.08924,1.08938,1.08911,1.08934,646
2024-03-18 08:45:00+00:00,1.08934,1.08945,1.08931,1.0894,647
2024-03-18 08:50:00+00:00,1.0894,1.08977,1.08937,1.08962,738
2024-03-18 08:55:00+00:00,1.08962,1.08967,1.08932,1.08938,847
2024-03-18 09:00:00+00:00,1.08938,1.08959,1.08925,1.08959,636
2024-03-18 09:05:00+00:00,1.08959,1.08959,1.08933,1.08934,643
2024-03-18 09:10:00+00:00,1.08934,1.08958,1.08932,1.08953,488
2024-03-18 09:15:00+00:00,1.08953,1.08971,1.08947,1.08959,701
2024-03-18 09:20:00+00:00,1.08959,1.08964,1.08952,1.08963,513
2024-03-18 09:25:00+00:00,1.08963,1.0897,1.08954,1.08966,309
2024-03-18 09:30:00+00:00,1.08966,1.08996,1.08963,1.08978,566
2024-03-18 09:35:00+00:00,1.08978,1.09005,1.08977,1.08999,762
2024-03-18 09:40:00+00:00,1.08999,1.09,1.08982,1.08984,367
2024-03-18 09:45:00+00:00,1.08984,1.09005,1.08983,1.08988,529
2024-03-18 09:50:00+00:00,1.08988,1.09004,1.08982,1.08999,448
2024-03-18 09:55:00+00:00,1.08999,1.09003,1.08992,1.08994,453
2024-03-18 10:00:00+00:00,1.08994,1.08994,1.08972,1.08982,568
2024-03-18 10:05:00+00:00,1.08982,1.08984,1.08964,1.08965,371
2024-03-18 10:10:00+00:00,1.08965,1.08989,1.08962,1.08982,459
2024-03-18 10:15:00+00:00,1.08982,1.08992,1.08978,1.08987,533
2024-03-18 10:20:00+00:00,1.08987,1.09001,1.08983,1.08996,443
2024-03-18 10:25:00+00:00,1.08996,1.09,1.08985,1.08994,434
2024-03-18 10:30:00+00:00,1.08994,1.09006,1.08985,1.08986,607
2024-03-18 10:35:00+00:00,1.08986,1.08999,1.08969,1.08974,825
2024-03-18 10:40:00+00:00,1.08974,1.08979,1.08962,1.08979,676
2024-03-18 10:45:00+00:00,1.08979,1.08989,1.08968,1.08986,448
2024-03-18 10:50:00+00:00,1.08986,1.09019,1.08981,1.09018,599
2024-03-18 10:55:00+00:00,1.09018,1.09018,1.0899,1.08998,613
2024-03-18 11:00:00+00:00,1.08998,1.09024,1.08987,1.09019,530
2024-03-18 11:05:00+00:00,1.09019,1.09036,1.09007,1.09033,584
2024-03-18 11:10:00+00:00,1.09033,1.09037,1.09024,1.09031,495
2024-03-18 11:15:00+00:00,1.09031,1.09037,1.09022,1.09032,660
2024-03-18 11:20:00+00:00,1.09032,1.09039,1.09022,1.09038,597
